datetime,reply_status,flags,node,channel,channel_address,point_category,point_number,logical_point_number,logical_point_zone,device_type,auxiliary_point_attributes,group,area_type,area_number,sector_id,loop_type,raw_identity,actual_device_type,mode_and_sensitivity,raw_analogue_values1,raw_analogue_values2,raw_analogue_values3,lta_flags,raw_lta,dirtiness,units_of_measure1,units_of_measure2,units_of_measure3,converted_value1,converted_value2,converted_value3,instantaneous_active_state,instantaneous_fault_state,confirmed_active_state,confirmed_fault_state,acknowledged_active_state,acknowledged_fault_state,output_forced_mode,output_unforced_state,output_forced_state
Tue Dec 26 01:58:07 2023,Failure,Input Forced,0,MP CPU/Software Channel,0,Real,1,1,0,850 H,129,2,1,1,164,MX Digital,20,83,83,0,80,0,LTA Available,0,0,Not Installed,Degrees C,Not Installed,0,75,0,Clear,150,0,60,0,173,Currently Unforced,Off,Off
Tue Dec 26 01:58:07 2023,Failure,Loop Fault,0,MP CPU/Software Channel,0,Real,1,2,0,850 PC,3,0,21,21,241,Thorn,17,0,0,0,0,21,241,0,85,ppm (parts per million),Invalid,Invalid,24,21,241,Clear,190,0,152,0,140,,,Off
Tue Dec 26 01:58:07 2023,Failure,Loop Fault,0,RBus (Remote Bus),0,Menu,1,3,0,840 PH,97,25700,101,101,115,,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,132,110,66,Pre-Alarm,158,217,204,182,28,,,On
Tue Dec 26 01:58:07 2023,Failure,Loop Fault,0,RBus (Remote Bus),0,Menu,1,4,0,840 PH,97,25700,101,101,115,,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,60,110,66,Pre-Alarm,81,217,136,182,45,,,On
Tue Dec 26 01:58:07 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,5,0,840 PH,97,25700,101,101,115,,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,99,110,66,Pre-Alarm,2,217,215,182,212,,,On
Tue Dec 26 01:58:07 2023,Failure,Loop Fault,0,RBus (Remote Bus),0,Menu,1,6,0,840 PH,97,25700,101,101,115,,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,100,110,66,Pre-Alarm,152,217,2,182,7,,,On
Tue Dec 26 01:58:07 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,7,0,840 PH,97,25700,101,101,115,,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,90,110,66,Pre-Alarm,110,217,153,182,225,,,On
Tue Dec 26 01:58:07 2023,Failure,Loop Fault,0,RBus (Remote Bus),0,Menu,1,8,0,840 PH,97,25700,101,101,115,,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,100,110,66,Pre-Alarm,233,217,25,182,115,,,On
Tue Dec 26 01:58:07 2023,Failure,Loop Fault,0,RBus (Remote Bus),0,Menu,1,9,0,840 PH,97,25700,101,101,115,,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,154,110,66,Pre-Alarm,223,217,114,182,195,,,On
Tue Dec 26 01:58:07 2023,Failure,Input Forced,0,RBus (Remote Bus),0,Menu,1,10,0,840 PH,97,25700,101,101,115,,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,134,110,66,Pre-Alarm,154,217,137,182,211,,,On
Tue Dec 26 01:58:07 2023,Failure,Loop Fault,0,RBus (Remote Bus),0,Menu,1,11,0,840 PH,97,25700,101,101,115,,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,124,110,66,Pre-Alarm,108,217,215,182,164,,,On
Tue Dec 26 01:58:07 2023,Failure,Loop Fault,0,RBus (Remote Bus),0,Menu,1,12,0,840 PH,97,25700,101,101,115,,0,115,115,0,68,115,8,0,73,%/m obscuration,Invalid,Invalid,114,110,66,Pre-Alarm,129,217,69,182,123,,,On
